country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM","21-09-2026 11:00:00",18.60577,73.749976,CO,32,43,37
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","21-09-2026 11:00:00",18.59051,73.77946,NO2,21,49,35
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","21-09-2026 11:00:00",18.59051,73.77946,CO,12,38,24
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-09-2026 11:00:00",18.616318,73.765797,PM2.5,21,59,35
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-09-2026 11:00:00",18.616318,73.765797,PM10,46,106,69
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","21-09-2026 11:00:00",18.664282,73.763966,PM10,56,107,73
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","21-09-2026 11:00:00",18.664282,73.763966,OZONE,16,69,28
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","21-09-2026 11:00:00",23.218135,79.95777,CO,33,53,45
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","21-09-2026 11:00:00",23.218135,79.95777,OZONE,6,39,18
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","21-09-2026 11:00:00",23.50016,80.23284,PM10,28,83,53
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","21-09-2026 11:00:00",24.2613009,80.7231783,PM10,59,60,60
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","21-09-2026 11:00:00",24.2613009,80.7231783,NO2,26,58,42
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","21-09-2026 11:00:00",23.331731,75.045981,CO,NA,NA,NA
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","21-09-2026 11:00:00",23.331731,75.045981,OZONE,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","21-09-2026 11:00:00",23.838586,78.759431,CO,31,36,34
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","21-09-2026 11:00:00",23.838586,78.759431,OZONE,31,51,39
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","21-09-2026 11:00:00",20.719516,77.000253,NO2,11,26,17
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","21-09-2026 11:00:00",19.215784,73.199781,OZONE,7,25,15
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","21-09-2026 11:00:00",19.11074,72.86084,PM10,41,94,64
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","21-09-2026 11:00:00",19.11074,72.86084,CO,22,39,32
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","21-09-2026 11:00:00",19.053536,72.84643,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","21-09-2026 11:00:00",19.053536,72.84643,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","21-09-2026 11:00:00",18.9767,72.838,SO2,1,6,3
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","21-09-2026 11:00:00",18.9767,72.838,OZONE,1,25,7
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","21-09-2026 11:00:00",19.0632143,72.8456324,SO2,2,7,5
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","21-09-2026 11:00:00",19.23241,72.86895,PM2.5,39,57,47
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","21-09-2026 11:00:00",19.000083,72.813993,NO2,16,59,25
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","21-09-2026 11:00:00",18.536457,73.805454,SO2,NA,NA,NA
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","21-09-2026 11:00:00",18.536457,73.805454,CO,14,41,33
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","21-09-2026 11:00:00",18.530085,73.849598,NH3,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","21-09-2026 11:00:00",18.57304,73.927715,SO2,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","21-09-2026 11:00:00",18.57304,73.927715,CO,70,88,76
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","21-09-2026 11:00:00",18.459883,73.852193,SO2,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-09-2026 11:00:00",16.5038,74.3623,NH3,1,8,3
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","21-09-2026 11:00:00",25.747299,71.393989,OZONE,66,81,75
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","21-09-2026 11:00:00",27.215415,77.50873,NO2,8,40,18
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","21-09-2026 11:00:00",27.215415,77.50873,NH3,4,12,6
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","21-09-2026 11:00:00",27.215415,77.50873,SO2,2,5,3
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","21-09-2026 11:00:00",28.207266,76.829265,PM2.5,40,311,153
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","21-09-2026 11:00:00",28.207266,76.829265,NH3,9,45,16
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","21-09-2026 11:00:00",28.194909,76.862296,NO2,19,57,33
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","21-09-2026 11:00:00",28.194909,76.862296,OZONE,10,22,15
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","21-09-2026 11:00:00",28.018792,73.292658,NO2,25,100,45
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","21-09-2026 11:00:00",28.018792,73.292658,SO2,3,10,6
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","21-09-2026 11:00:00",25.435774,75.644272,PM2.5,38,92,59
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","21-09-2026 11:00:00",25.435774,75.644272,SO2,3,8,5
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","21-09-2026 11:00:00",24.892047,74.623527,PM2.5,22,137,57
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","21-09-2026 11:00:00",28.296139,74.961696,NH3,6,10,8
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","21-09-2026 11:00:00",28.296139,74.961696,OZONE,50,102,67
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","21-09-2026 11:00:00",26.895552,76.334753,SO2,2,8,3
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","21-09-2026 11:00:00",26.699557,77.898881,PM2.5,20,63,38
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","21-09-2026 11:00:00",21.847279,85.416905,PM10,17,43,27
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","21-09-2026 11:00:00",21.847279,85.416905,NO2,6,7,7
India,Odisha,Paradeep,"Nua Sandhakuda, Paradeep - OSPCB","21-09-2026 11:00:00",20.258828,86.665185,NH3,9,9,9
India,Odisha,Paradeep,"Nua Sandhakuda, Paradeep - OSPCB","21-09-2026 11:00:00",20.258828,86.665185,CO,79,80,80
India,Odisha,Paradeep,"Nua Sandhakuda, Paradeep - OSPCB","21-09-2026 11:00:00",20.258828,86.665185,OZONE,33,35,34
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","21-09-2026 11:00:00",22.265816,86.174829,PM2.5,21,50,27
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","21-09-2026 11:00:00",22.265816,86.174829,NH3,NA,NA,NA
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","21-09-2026 11:00:00",22.265816,86.174829,CO,8,16,13
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","21-09-2026 11:00:00",22.265816,86.174829,OZONE,1,4,3
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","21-09-2026 11:00:00",22.245,84.88111111,NH3,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","21-09-2026 11:00:00",22.245,84.88111111,OZONE,NA,NA,NA
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","21-09-2026 11:00:00",20.9360711,85.1707021,PM2.5,1,118,54
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","21-09-2026 11:00:00",20.9360711,85.1707021,OZONE,15,17,17
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","21-09-2026 11:00:00",11.9309,79.8027,PM10,2,34,12
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","21-09-2026 11:00:00",11.9309,79.8027,OZONE,22,43,31
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","21-09-2026 11:00:00",31.62,74.876512,PM2.5,63,79,68
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-09-2026 11:00:00",16.5038,74.3623,CO,11,25,18
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-09-2026 11:00:00",16.5038,74.3623,OZONE,12,27,18
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB","21-09-2026 11:00:00",17.696651,74.003387,NO2,6,22,12
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB","21-09-2026 11:00:00",17.696651,74.003387,NH3,1,2,1
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB","21-09-2026 11:00:00",17.696651,74.003387,OZONE,25,51,33
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","21-09-2026 11:00:00",17.65439,75.90649,NO2,9,60,26
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","21-09-2026 11:00:00",17.6336264,75.9132495,NO2,6,32,14
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","21-09-2026 11:00:00",19.26777,72.97182,PM2.5,24,59,37
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","21-09-2026 11:00:00",19.26777,72.97182,NO2,13,68,25
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","21-09-2026 11:00:00",19.26777,72.97182,CO,45,56,50
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","21-09-2026 11:00:00",19.222279,72.957979,NO2,4,17,9
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","21-09-2026 11:00:00",19.222279,72.957979,SO2,0,4,2
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","21-09-2026 11:00:00",19.222279,72.957979,OZONE,7,26,16
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","21-09-2026 11:00:00",19.235581,73.159121,CO,5,13,7
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","21-09-2026 11:00:00",23.837789,73.714926,SO2,5,7,6
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","21-09-2026 11:00:00",23.837789,73.714926,CO,17,24,20
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","21-09-2026 11:00:00",23.837789,73.714926,OZONE,6,36,16
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","21-09-2026 11:00:00",29.61075,74.283608,PM2.5,53,93,71
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","21-09-2026 11:00:00",29.61075,74.283608,PM10,72,473,123
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","21-09-2026 11:00:00",26.902909,75.836858,SO2,6,37,24
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","21-09-2026 11:00:00",26.902909,75.836858,OZONE,8,35,20
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","21-09-2026 11:00:00",26.9164092,75.7994901,SO2,13,27,20
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","21-09-2026 11:00:00",26.786682,75.827928,OZONE,24,132,60
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","21-09-2026 11:00:00",26.912329,70.909168,PM10,67,157,96
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","21-09-2026 11:00:00",26.912329,70.909168,NO2,51,166,135
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","21-09-2026 11:00:00",26.912329,70.909168,SO2,0,4,2
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","21-09-2026 11:00:00",25.344694,72.626208,NH3,4,10,6
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","21-09-2026 11:00:00",19.2307571,73.155192,CO,7,12,10
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","21-09-2026 11:00:00",19.2307571,73.155192,OZONE,8,15,11
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat -Meghalaya PCB","21-09-2026 11:00:00",26.079047,91.875185,NO2,2,2,2
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","21-09-2026 11:00:00",25.5586,91.8985,PM10,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","21-09-2026 11:00:00",25.5586,91.8985,NH3,0,0,0
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","21-09-2026 11:00:00",23.7176342,92.7192841,NO2,1,1,1
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","21-09-2026 11:00:00",25.6635413,94.0989878,SO2,53,74,65
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","21-09-2026 11:00:00",25.6635413,94.0989878,CO,1,3,3
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","21-09-2026 11:00:00",21.941841,86.728318,NO2,1,28,12
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","21-09-2026 11:00:00",21.941841,86.728318,CO,8,21,14
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","21-09-2026 11:00:00",20.34652,85.8163,NH3,2,12,5
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","21-09-2026 11:00:00",20.34652,85.8163,CO,14,32,19
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","21-09-2026 11:00:00",21.8004996,83.8396977,NO2,24,30,27
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","21-09-2026 11:00:00",21.8004996,83.8396977,CO,52,54,53
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","21-09-2026 11:00:00",21.6439,85.599355,NO2,14,18,16
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","21-09-2026 11:00:00",21.6439,85.599355,OZONE,6,9,7
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","21-09-2026 11:00:00",21.847279,85.416905,PM2.5,13,54,29
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","21-09-2026 11:00:00",26.470859,74.646594,OZONE,14,18,16
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","21-09-2026 11:00:00",27.554793,76.611536,PM2.5,57,181,111
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","21-09-2026 11:00:00",27.554793,76.611536,NH3,7,12,9
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","21-09-2026 11:00:00",23.55519,74.44001,CO,10,19,14
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","21-09-2026 11:00:00",23.55519,74.44001,OZONE,6,60,21
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","21-09-2026 11:00:00",25.106006,76.469948,NH3,5,5,5
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","21-09-2026 11:00:00",25.106006,76.469948,SO2,4,7,6
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","21-09-2026 11:00:00",25.747299,71.393989,NH3,3,8,5
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","21-09-2026 11:00:00",25.747299,71.393989,CO,36,52,44
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","21-09-2026 11:00:00",30.233011,74.907758,NO2,24,32,27
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","21-09-2026 11:00:00",30.736056,76.209694,NH3,4,10,6
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","21-09-2026 11:00:00",30.9028,75.8086,NH3,3,10,8
India,Punjab,Patiala,"Model Town, Patiala - PPCB","21-09-2026 11:00:00",30.349388,76.366642,PM10,55,73,62
India,Punjab,Patiala,"Model Town, Patiala - PPCB","21-09-2026 11:00:00",30.349388,76.366642,NH3,3,10,6
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","21-09-2026 11:00:00",31.0325454,76.5623046,NH3,NA,NA,NA
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","21-09-2026 11:00:00",26.470859,74.646594,NO2,32,38,35
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","21-09-2026 11:00:00",26.253384,72.976571,PM2.5,23,93,55
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","21-09-2026 11:00:00",26.358805,73.047444,SO2,NA,NA,NA
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","21-09-2026 11:00:00",26.29581,73.082283,PM2.5,30,83,45
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","21-09-2026 11:00:00",26.29581,73.082283,SO2,5,6,5
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","21-09-2026 11:00:00",26.506177,77.025989,PM10,NA,NA,NA
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","21-09-2026 11:00:00",27.8015617,76.6365217,PM2.5,98,305,181
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.757294,77.278792,PM10,120,267,186
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.757294,77.278792,SO2,11,22,17
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.757294,77.278792,CO,42,63,53
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.6603346,77.3572563,NH3,6,8,7
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.685382,77.453839,NH3,6,16,8
India,"Uttar Pradesh",Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","21-09-2026 11:00:00",26.730136,83.433859,PM10,54,134,80
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","21-09-2026 11:00:00",28.557054,77.453663,NO2,28,109,69
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","21-09-2026 11:00:00",28.47272,77.482,OZONE,2,7,4
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","21-09-2026 11:00:00",28.725645,77.749675,PM2.5,89,275,152
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","21-09-2026 11:00:00",28.725645,77.749675,PM10,95,166,130
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","21-09-2026 11:00:00",28.725645,77.749675,SO2,9,13,12
India,"Uttar Pradesh",Jhansi,"Shivaji Nagar, Jhansi - UPPCB","21-09-2026 11:00:00",25.4547,78.6039,NO2,6,7,6
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","21-09-2026 11:00:00",26.428282,80.327067,NH3,3,3,3
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","21-09-2026 11:00:00",26.428282,80.327067,SO2,28,32,30
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","21-09-2026 11:00:00",26.509954,80.249612,PM10,52,104,80
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","21-09-2026 11:00:00",26.509954,80.249612,NO2,31,32,32
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","21-09-2026 11:00:00",27.608912,75.153302,CO,28,33,30
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","21-09-2026 11:00:00",24.885261,72.857549,PM10,23,117,57
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","21-09-2026 11:00:00",24.885261,72.857549,NO2,4,56,20
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","21-09-2026 11:00:00",24.885261,72.857549,CO,5,28,16
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","21-09-2026 11:00:00",29.931624,73.864511,OZONE,8,31,17
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","21-09-2026 11:00:00",24.5886166,73.6321397,PM2.5,47,101,70
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","21-09-2026 11:00:00",24.5886166,73.6321397,SO2,3,10,6
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","21-09-2026 11:00:00",27.33853,88.614099,SO2,1,1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","21-09-2026 11:00:00",27.33853,88.614099,CO,1,8,3
India,"Tamil Nadu",Chennai,"Manali Village, Chennai - TNPCB","21-09-2026 11:00:00",13.1662,80.2584,NO2,0,22,18
India,"Tamil Nadu",Chennai,"Manali, Chennai - CPCB","21-09-2026 11:00:00",13.164544,80.26285,NO2,10,12,10
India,"Tamil Nadu",Chennai,"Manali, Chennai - CPCB","21-09-2026 11:00:00",13.164544,80.26285,NH3,6,7,6
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","21-09-2026 11:00:00",17.544899,78.486949,PM10,62,80,70
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","21-09-2026 11:00:00",17.544899,78.486949,NH3,2,3,2
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","21-09-2026 11:00:00",28.61119,77.34206,PM2.5,200,312,257
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","21-09-2026 11:00:00",28.61119,77.34206,OZONE,24,130,58
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","21-09-2026 11:00:00",28.2348927,77.8683002,PM10,NA,NA,NA
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","21-09-2026 11:00:00",28.2348927,77.8683002,NO2,12,13,13
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","21-09-2026 11:00:00",26.766433,80.927299,PM10,39,109,59
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","21-09-2026 11:00:00",26.766433,80.927299,OZONE,12,37,23
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","21-09-2026 11:00:00",26.906111,80.948222,PM10,64,99,77
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","21-09-2026 11:00:00",26.906111,80.948222,NO2,24,36,30
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","21-09-2026 11:00:00",26.906111,80.948222,SO2,2,10,6
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","21-09-2026 11:00:00",26.8458805,80.9365541,SO2,2,7,4
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","21-09-2026 11:00:00",26.86812,81.005119,CO,38,41,39
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","21-09-2026 11:00:00",26.86812,81.005119,OZONE,39,45,41
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","21-09-2026 11:00:00",26.90723,80.98579,SO2,29,32,31
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","21-09-2026 11:00:00",27.410954,77.550619,NO2,4,8,6
India,"Uttar Pradesh",Bareilly,"Civil Lines, Bareilly - UPPCB","21-09-2026 11:00:00",28.359581,79.414455,OZONE,2,2,2
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","21-09-2026 11:00:00",28.406963,77.849831,PM10,108,241,153
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","21-09-2026 11:00:00",28.406963,77.849831,SO2,3,16,10
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","21-09-2026 11:00:00",27.168897,78.37696,PM10,NA,NA,NA
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","21-09-2026 11:00:00",27.168897,78.37696,NO2,8,17,17
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","21-09-2026 11:00:00",27.1594,78.3953,PM2.5,22,50,35
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","21-09-2026 11:00:00",27.1594,78.3953,NO2,15,15,15
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.646233,77.358075,PM10,95,161,122
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.646233,77.358075,SO2,5,9,7
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.646233,77.358075,OZONE,16,39,25
India,"Uttar Pradesh",Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.739153,77.273668,PM10,115,156,134
India,"Uttar Pradesh",Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.739153,77.273668,NO2,22,68,32
India,"Uttar Pradesh",Ghaziabad,"Wave City, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.646675,77.489049,NH3,NA,NA,NA
India,"Uttar Pradesh",Ghaziabad,"Wave City, Ghaziabad - UPPCB","21-09-2026 11:00:00",28.646675,77.489049,SO2,2,4,3
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","21-09-2026 11:00:00",17.429398,78.569354,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","21-09-2026 11:00:00",17.429398,78.569354,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","21-09-2026 11:00:00",17.429398,78.569354,SO2,NA,NA,NA
